Opponent,Line,Our_Score,Their_Score,Event_Type,Act,Passer,Receiver,Defender,Player_0,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player 7,Elapsed Time (secs)
vs Thunderbirds,O,7,6,Offense,Throwaway,Shiel,Anonymous,,Kaufmann,Adrian,Jack,JRob,DW,Cullen,Matzuka,MattSteg,2303
vs Thunderbirds,O,7,6,Defense,D,,,Bob,Kaufmann,Adrian,Jack,JRob,DW,Cullen,Matzuka,MattSteg,2335
vs Thunderbirds,O,7,6,Offense,Throwaway,Anonymous,Anonymous,,Kaufmann,Adrian,Jack,JRob,DW,Cullen,Matzuka,MattSteg,2426
vs Thunderbirds,O,7,6,Defense,Goal,,,Anonymous,Kaufmann,Adrian,Jack,JRob,DW,Cullen,Matzuka,MattSteg,2483
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Kennedy,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2549
vs Thunderbirds,O,7,7,Offense,Catch,Kennedy,J Silver,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2562
vs Thunderbirds,O,7,7,Offense,Catch,J Silver,Kaufmann,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2570
vs Thunderbirds,O,7,7,Offense,Catch,Kaufmann,Matzuka,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2574
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Kennedy,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2578
vs Thunderbirds,O,7,7,Offense,Throwaway,Kennedy,Anonymous,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2582
vs Thunderbirds,O,7,7,Defense,Throwaway,,,Anonymous,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2622
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Kennedy,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2636
vs Thunderbirds,O,7,7,Offense,Catch,Kennedy,Matzuka,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2639
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Slymer,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2642
vs Thunderbirds,O,7,7,Offense,Catch,Slymer,Matzuka,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2646
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Slymer,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2650
vs Thunderbirds,O,7,7,Offense,Catch,Slymer,Kennedy,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2654
vs Thunderbirds,O,7,7,Offense,Catch,Kennedy,Slymer,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2658
vs Thunderbirds,O,7,7,Offense,Catch,Slymer,Kennedy,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2662
vs Thunderbirds,O,7,7,Offense,Throwaway,Kennedy,Anonymous,,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2666
vs Thunderbirds,O,7,7,Defense,Goal,,,Anonymous,Kaufmann,J Silver,Goose,Kennedy,JSS,Slymer,Matzuka,,2688
vs Thunderbirds,O,7,7,Offense,Catch,Adrian,Matzuka,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2746
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Anonymous,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2759
vs Thunderbirds,O,7,7,Offense,Catch,Anonymous,Cullen,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2763
vs Thunderbirds,O,7,7,Offense,Catch,Cullen,Bob,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2767
vs Thunderbirds,O,7,7,Offense,Catch,Bob,Matzuka,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2771
vs Thunderbirds,O,7,7,Offense,Catch,Matzuka,Bob,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2774
vs Thunderbirds,O,7,7,Offense,Catch,Bob,Cullen,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2888
vs Thunderbirds,O,7,7,Offense,Throwaway,Cullen,Anonymous,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2893
vs Thunderbirds,O,7,7,Cessation,Halftime,,,,Jack,Adrian,Shiel,Bob,Goose,Matzuka,Cullen,,2914
vs Thunderbirds,D,8,7,Defense,Pull,,,Matzuka,Bob,Goose,Max,Kennedy,Fergus,Matzuka,Danny,,3472
vs Thunderbirds,D,8,7,Defense,D,,,Bob,Bob,Goose,Max,Kennedy,Fergus,Matzuka,Danny,,3476
vs Thunderbirds,D,8,7,Offense,Goal,Bob,Danny,,Bob,Goose,Max,Kennedy,Fergus,Matzuka,Danny,,3496
vs Thunderbirds,D,9,7,Defense,Pull,,,Matzuka,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3549
vs Thunderbirds,D,9,7,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3564
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3596
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Kaufmann,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3600
vs Thunderbirds,D,9,7,Offense,Catch,Kaufmann,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3604
vs Thunderbirds,D,9,7,Offense,Throwaway,Sheehan,Anonymous,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3612
vs Thunderbirds,D,9,7,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3664
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,MattSteg,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3675
vs Thunderbirds,D,9,7,Offense,Catch,MattSteg,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3679
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3683
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Kaufmann,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3687
vs Thunderbirds,D,9,7,Offense,Catch,Kaufmann,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3691
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3695
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3699
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3703
vs Thunderbirds,D,9,7,Offense,Catch,JRob,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3707
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,MattSteg,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3711
vs Thunderbirds,D,9,7,Offense,Catch,MattSteg,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3715
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3719
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,MattSteg,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3723
vs Thunderbirds,D,9,7,Offense,Catch,MattSteg,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3727
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3731
vs Thunderbirds,D,9,7,Offense,Catch,JRob,DW,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3735
vs Thunderbirds,D,9,7,Offense,Catch,DW,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3739
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3743
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3747
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3751
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3755
vs Thunderbirds,D,9,7,Offense,Catch,JRob,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3759
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3763
vs Thunderbirds,D,9,7,Offense,Catch,JRob,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3767
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3771
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3775
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3779
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3783
vs Thunderbirds,D,9,7,Offense,Catch,JRob,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3787
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3791
vs Thunderbirds,D,9,7,Offense,Catch,JRob,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3795
vs Thunderbirds,D,9,7,Offense,Catch,Matzuka,MattSteg,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3799
vs Thunderbirds,D,9,7,Offense,Catch,MattSteg,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3803
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Kaufmann,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3807
vs Thunderbirds,D,9,7,Offense,Catch,Kaufmann,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3811
vs Thunderbirds,D,9,7,Offense,Catch,Sheehan,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3815
vs Thunderbirds,D,9,7,Offense,Catch,Jack,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3819
vs Thunderbirds,D,9,7,Offense,Goal,Sheehan,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,3823
vs Thunderbirds,D,9,8,Defense,Pull,,,Goose,Kaufmann,Goose,Max,Slymer,Matzuka,Cullen,Sheehan,,3884
vs Thunderbirds,D,9,8,Defense,Goal,,,Anonymous,Kaufmann,Goose,Max,Slymer,Matzuka,Cullen,Sheehan,,3920
vs Thunderbirds,O,10,8,Offense,Catch,Bob,Fergus,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,3973
vs Thunderbirds,O,10,8,Offense,Catch,Fergus,Shiel,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,3981
vs Thunderbirds,O,10,8,Offense,Catch,Shiel,Goose,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,3986
vs Thunderbirds,O,10,8,Offense,Catch,Goose,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,3989
vs Thunderbirds,O,10,8,Offense,Catch,Cullen,Fergus,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,3992
vs Thunderbirds,O,10,8,Offense,Catch,Fergus,Adrian,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4001
vs Thunderbirds,O,10,8,Offense,Catch,Adrian,Goose,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4005
vs Thunderbirds,O,10,8,Offense,Catch,Goose,Adrian,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4008
vs Thunderbirds,O,10,8,Offense,Catch,Adrian,Danny,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4013
vs Thunderbirds,O,10,8,Offense,Goal,Danny,Goose,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4016
vs Thunderbirds,D,11,8,Defense,Pull,,,Matzuka,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4075
vs Thunderbirds,D,11,8,Defense,D,,,JSS,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4095
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Kennedy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4100
vs Thunderbirds,D,11,8,Offense,Catch,Kennedy,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4103
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Jimmy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4110
vs Thunderbirds,D,11,8,Offense,Catch,Jimmy,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4114
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Max,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4118
vs Thunderbirds,D,11,8,Offense,Catch,Max,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4124
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4127
vs Thunderbirds,D,11,8,Offense,Catch,Slymer,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4131
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Max,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4135
vs Thunderbirds,D,11,8,Offense,Catch,Max,J Silver,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4139
vs Thunderbirds,D,11,8,Offense,Catch,J Silver,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4142
vs Thunderbirds,D,11,8,Offense,Throwaway,Slymer,Anonymous,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4145
vs Thunderbirds,D,11,8,Defense,Throwaway,,,Anonymous,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4174
vs Thunderbirds,D,11,8,Offense,Catch,Slymer,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4185
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Kennedy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4189
vs Thunderbirds,D,11,8,Offense,Catch,Kennedy,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4193
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,J Silver,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4197
vs Thunderbirds,D,11,8,Offense,Catch,J Silver,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4201
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Max,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4205
vs Thunderbirds,D,11,8,Offense,Catch,Max,J Silver,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4209
vs Thunderbirds,D,11,8,Offense,Catch,J Silver,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4213
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Max,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4217
vs Thunderbirds,D,11,8,Offense,Catch,Max,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4221
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4225
vs Thunderbirds,D,11,8,Offense,Catch,Slymer,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4229
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,Max,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4233
vs Thunderbirds,D,11,8,Offense,Catch,Max,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4237
vs Thunderbirds,D,11,8,Offense,Catch,Slymer,Kennedy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4241
vs Thunderbirds,D,11,8,Offense,Catch,Kennedy,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4245
vs Thunderbirds,D,11,8,Offense,Catch,Matzuka,J Silver,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4249
vs Thunderbirds,D,11,8,Offense,Goal,J Silver,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,4253
vs Thunderbirds,D,11,9,Defense,Pull,,,Kaufmann,Kaufmann,MattSteg,Jack,Bob,JRob,DW,Sheehan,,4300
vs Thunderbirds,D,11,9,Defense,Goal,,,Anonymous,Kaufmann,MattSteg,Jack,Bob,JRob,DW,Sheehan,,4334
vs Thunderbirds,O,12,9,Offense,Catch,Bob,Goose,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4394
vs Thunderbirds,O,12,9,Offense,Catch,Goose,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4402
vs Thunderbirds,O,12,9,Offense,Catch,Cullen,Bob,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4405
vs Thunderbirds,O,12,9,Offense,Catch,Bob,Danny,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4413
vs Thunderbirds,O,12,9,Offense,Catch,Danny,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4416
vs Thunderbirds,O,12,9,Offense,Catch,Cullen,Fergus,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4421
vs Thunderbirds,O,12,9,Offense,Catch,Fergus,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4425
vs Thunderbirds,O,12,9,Offense,Catch,Cullen,Danny,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4429
vs Thunderbirds,O,12,9,Offense,Catch,Danny,Bob,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4435
vs Thunderbirds,O,12,9,Offense,Catch,Bob,Shiel,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4439
vs Thunderbirds,O,12,9,Offense,Catch,Shiel,Danny,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4443
vs Thunderbirds,O,12,9,Offense,Catch,Danny,Shiel,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4447
vs Thunderbirds,O,12,9,Offense,Catch,Shiel,Bob,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4451
vs Thunderbirds,O,12,9,Offense,Goal,Bob,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,4456
vs Thunderbirds,D,13,9,Defense,Pull,,,Matzuka,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4510
vs Thunderbirds,D,13,9,Defense,D,,,JSS,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4530
vs Thunderbirds,D,13,9,Offense,Catch,Matzuka,Max,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4538
vs Thunderbirds,D,13,9,Offense,Catch,Max,Matzuka,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4542
vs Thunderbirds,D,13,9,Offense,Catch,Matzuka,Jimmy,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4548
vs Thunderbirds,D,13,9,Offense,Catch,Jimmy,J Silver,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4552
vs Thunderbirds,D,13,9,Offense,Catch,Anonymous,Bob,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4652
vs Thunderbirds,D,13,9,Offense,Catch,Bob,Fergus,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4661
vs Thunderbirds,D,13,9,Offense,Catch,Fergus,Goose,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4671
vs Thunderbirds,D,13,9,Offense,Catch,Goose,Fergus,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4674
vs Thunderbirds,D,13,9,Offense,Catch,Fergus,Bob,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4678
vs Thunderbirds,D,13,9,Offense,Catch,Bob,Shiel,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4692
vs Thunderbirds,D,13,9,Offense,Goal,Shiel,Danny,,J Silver,Adrian,Slymer,Cullen,Matzuka,Shiel,Bob,Goose,4696
vs Thunderbirds,D,13,9,Defense,Pull,,,Goose,Kaufmann,Goose,Max,DW,Slymer,Matzuka,Cullen,,4759
vs Thunderbirds,D,13,9,Defense,Throwaway,,,Anonymous,Kaufmann,Goose,Max,DW,Slymer,Matzuka,Cullen,,4763
vs Thunderbirds,D,13,9,Offense,Throwaway,Matzuka,Anonymous,,Kaufmann,Goose,Max,DW,Slymer,Matzuka,Cullen,,4770
vs Thunderbirds,D,13,9,Cessation,EndOfThirdQuarter,,,,Kaufmann,Goose,Max,DW,Slymer,Matzuka,Cullen,,4774
vs Thunderbirds,O,13,10,Offense,Throwaway,Anonymous,Anonymous,,MattSteg,Jack,Goose,JRob,DW,Matzuka,Sheehan,,4944
vs Thunderbirds,O,13,10,Defense,Goal,,,Anonymous,MattSteg,Jack,Goose,JRob,DW,Matzuka,Sheehan,,4988
vs Thunderbirds,O,14,10,Offense,Catch,Fergus,Bob,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5041
vs Thunderbirds,O,14,10,Offense,Catch,Bob,Fergus,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5050
vs Thunderbirds,O,14,10,Offense,Catch,Fergus,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5053
vs Thunderbirds,O,14,10,Offense,Throwaway,Cullen,Anonymous,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5059
vs Thunderbirds,O,14,10,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5116
vs Thunderbirds,O,14,10,Offense,Catch,Bob,Cullen,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5129
vs Thunderbirds,O,14,10,Offense,Catch,Cullen,Shiel,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5132
vs Thunderbirds,O,14,10,Offense,Goal,Shiel,Goose,,Adrian,Shiel,Bob,Goose,Fergus,Danny,Cullen,,5137
vs Thunderbirds,D,15,10,Defense,Pull,,,Matzuka,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5186
vs Thunderbirds,D,15,10,Defense,D,,,Max,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5246
vs Thunderbirds,D,15,10,Offense,Catch,Max,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5259
vs Thunderbirds,D,15,10,Offense,Catch,Matzuka,Kennedy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5262
vs Thunderbirds,D,15,10,Offense,Catch,Kennedy,Matzuka,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5267
vs Thunderbirds,D,15,10,Offense,Catch,Matzuka,JSS,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5279
vs Thunderbirds,D,15,10,Offense,Catch,JSS,Kennedy,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5283
vs Thunderbirds,D,15,10,Offense,Goal,Kennedy,Slymer,,J Silver,Max,Kennedy,JSS,Slymer,Matzuka,Jimmy,,5287
vs Thunderbirds,D,16,10,Defense,Pull,,,JRob,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5361
vs Thunderbirds,D,16,10,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5387
vs Thunderbirds,D,16,10,Offense,Catch,Matzuka,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5410
vs Thunderbirds,D,16,10,Offense,Catch,Sheehan,MattSteg,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5413
vs Thunderbirds,D,16,10,Offense,Catch,MattSteg,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5417
vs Thunderbirds,D,16,10,Offense,Catch,JRob,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5421
vs Thunderbirds,D,16,10,Offense,Catch,Sheehan,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5425
vs Thunderbirds,D,16,10,Offense,Catch,Matzuka,Jack,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5429
vs Thunderbirds,D,16,10,Offense,Catch,Jack,Kaufmann,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5433
vs Thunderbirds,D,16,10,Offense,Catch,Kaufmann,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5437
vs Thunderbirds,D,16,10,Offense,Catch,Sheehan,JRob,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5441
vs Thunderbirds,D,16,10,Offense,Catch,JRob,Sheehan,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5445
vs Thunderbirds,D,16,10,Offense,Catch,Sheehan,Matzuka,,Kaufmann,MattSteg,Jack,JRob,DW,Matzuka,Sheehan,,5449
